CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Pollutant_Level
0.6,831.75,-200,1.33012339099677,530.0,112.0,1346.0,63.0,1026.5,511.5,14.575000047684,56.72500038147,0.935767163858745,Mid
1.0,865.0,-200,1.70293010112486,561.25,102.6,1102.25,83.0,791.25,433.75,2.875,48.950000762939,0.372519762108071,Mid
5.6,1458.0,-200,14.1815976429917,1122.5,527.0,539.5,164.0,1395.25,2029.75,9.5750002861023,65.875,0.786919230725235,High
2.8,1056.25,-200,18.9740936511266,1267.5,187.0,786.0,108.0,1895.5,1111.25,30.5,24.174999713898,1.03863240168651,High
1.1,1021.5,113,5.78590418758516,801.75,-200.0,915.75,-200.0,1480.5,1078.25,15.674999713898,53.624999046326,0.948307798519275,Normal
-200.0,1257.5,-200,9.97662393903718,976.75,-200.0,838.25,-200.0,1635.75,837.75,22.099999904633,39.349999427795,1.03361800576552,Normal
-200.0,1108.25,-200,12.0330047450844,1050.75,-200.0,639.5,-200.0,1615.5,1199.25,28.699999809265,38.175001144409,1.47940653777322,Normal
2.9,1139.25,-200,11.4752244542889,1031.25,651.6,648.75,169.8,1181.0,1388.25,12.400000095367,37.125,0.532946262418747,High
2.6,1418.0,116,10.8733671544159,1009.75,172.0,892.0,130.0,1603.0,1536.25,14.700000286102,49.275000572205,0.819336124419836,High
-200.0,828.0,-200,1.06572133224058,505.5,74.6,1221.5,72.7,944.75,673.0,4.8499999046326,75.650001525879,0.659034423897464,Mid
1.5,995.0,-200,9.51448708485656,959.25,111.0,856.0,116.0,1543.75,690.25,33.949999809265,18.375,0.958729510231845,High
1.6,961.0,-200,9.2417017512885,948.75,230.0,853.0,99.0,1305.5,812.25,23.799999713898,26.974999904633,0.784508706569668,Mid
0.7,926.75,-200,2.77967482211504,638.0,224.1,949.0,133.6,846.0,949.0,0.92499997653067,58.375,0.388001623805851,High
4.8,1443.0,-200,20.9453776048954,1322.5,757.0,485.5,115.0,1760.0,1486.5,14.174999952316,77.975002288818,1.2540464537955,High
2.8,1161.0,-200,10.504814795607,996.33333333333,471.0,639.0,280.7,1067.3333333333,1396.0,5.5666666030884,40.5,0.370381856339903,High
1.4,1057.5,-200,7.41622687953542,874.75,151.0,755.75,70.0,1420.75,877.0,24.849999904633,47.875000953674,1.48185565510212,Mid
2.1,1093.5,-200,9.02974804209978,940.5,318.0,695.0,128.0,1370.5,1039.75,19.150000095367,49.625,1.08932650700058,High
-200.0,1004.75,-200,8.00770000240378,899.5,62.0,746.5,81.0,1620.0,999.5,25.050000190735,46.25,1.44857727774991,Mid
2.9,1314.75,-200,18.7466279308814,1261.0,341.0,535.0,88.0,1829.75,1554.25,22.25,60.624999046326,1.60690210104749,Mid
1.9,1048.5,-200,7.97130332309673,898.0,153.0,857.5,113.0,1670.5,921.0,29.924999713898,33.175000190735,1.3792952564725,High
2.1,1149.5,-200,7.79638374572116,890.75,331.2,684.25,178.5,1198.25,1002.0,13.924999952316,43.824999809265,0.693693479433748,High
1.9,1080.75,-200,12.1053300633046,1053.25,108.0,770.25,106.0,1773.25,882.5,39.550000190735,18.97500038147,1.34474167724286,High
-200.0,1254.75,-200,21.6734305312636,1342.25,-200.0,539.0,-200.0,1874.5,1395.75,19.825000286102,53.14999961853,1.21601016758913,Normal
-200.0,998.75,-200,7.22919401339905,866.75,-200.0,785.0,-200.0,1644.0,864.25,27.224999427795,46.024998664856,1.63757620753199,Normal
0.1,762.0,-200,1.96183608183153,581.25,41.0,1587.75,45.0,1276.5,434.0,17.925000190735,46.10000038147,0.938256568518243,Normal
2.6,1494.75,-200,11.7241144048862,1040.0,168.0,808.75,105.0,1735.0,1373.0,17.14999961853,47.850001335144,0.928079286100949,High
0.9,991.25,-200,5.25237752206223,776.0,45.0,1121.75,60.0,1375.0,468.0,29.949999809265,22.049999713898,0.918069477297774,Mid
1.3,983.5,-200,4.29395632425849,726.75,197.2,891.0,136.7,908.25,913.25,4.1000000238419,42.89999961853,0.355109992125854,High
-200.0,866.0,-200,2.26447511902867,603.25,48.0,1077.0,55.0,1458.75,588.5,25.75,50.875,1.66052375043124,Mid
3.7,1355.25,-200,19.7258754843437,1288.75,221.0,678.0,88.0,2158.25,1390.5,21.0,66.875,1.64358831298782,Mid
2.6,1227.0,-200,14.259161510663,1125.0,227.0,674.75,147.0,1835.0,1470.25,30.500000476837,32.89999961853,1.41348529272637,High
1.3,889.5,-200,4.27535240882218,725.75,218.0,921.25,135.8,778.5,522.75,10.174999952316,25.599999904633,0.318077478391307,High
2.4,1069.5,-200,11.2216025222166,1022.25,126.0,823.5,88.0,1740.0,933.25,17.5,59.150000572205,1.17251482334725,Mid
1.0,839.0,-200,2.32506154714735,607.5,191.3,1040.25,115.4,779.75,474.75,3.3000000715256,45.175000190735,0.353995578568142,High
0.5,929.75,-200,3.52537716454475,683.75,65.0,1058.5,75.0,1220.25,779.0,15.849999904633,36.549999237061,0.653508072211654,Mid
-200.0,863.75,-200,2.69514625313873,632.5,-200.0,1097.0,-200.0,1259.25,522.75,16.425000190735,70.300001144409,1.30313387208854,Normal
-200.0,926.75,-200,8.14175871073353,905.0,-200.0,1016.0,-200.0,1554.25,710.5,27.025000095367,29.624999523163,1.04185531464381,Normal
1.1,946.75,-200,3.95088623558786,708.0,160.6,858.0,117.3,957.75,555.75,18.574999809265,26.575000286102,0.563056475728763,High
0.6,825.25,-200,3.97337805890804,709.25,68.0,1050.0,74.0,1491.25,812.75,19.275000095367,51.375,1.13643502714406,Mid
3.3,1234.25,-200,15.3879787633903,1160.75,664.0,629.25,200.0,1385.5,1318.0,6.3000000715256,61.675001144409,0.592622177661021,High
1.3,1128.25,-200,4.58670593082862,742.25,48.0,1143.75,48.0,1506.5,610.25,21.375,40.27499961853,1.01259686308744,Normal
4.7,1197.75,-200,19.7883413308492,1290.5,602.6,531.25,218.7,1294.75,1526.75,14.5,18.25,0.299632850772336,High
1.0,891.5,-200,5.1463094114168,770.75,55.0,964.75,76.0,1464.5,493.5,32.049999713898,28.150000095367,1.32043418288714,Mid
-200.0,753.25,-200,1.70921180786808,561.75,17.0,1420.25,24.0,1414.0,454.25,18.575000286102,64.450000762939,1.36553117468947,Normal
1.0,984.75,-200,3.82150898514276,700.75,159.0,876.75,106.0,1187.25,834.75,11.849999904633,77.52499961853,1.07410092372596,High
-200.0,849.75,-200,2.68370593650278,631.75,-200.0,954.0,-200.0,1316.0,802.5,24.150000095367,50.550000190735,1.50106327042599,Normal
0.5,842.75,-200,4.15067814902029,719.0,61.0,1353.0,63.0,1330.25,500.5,22.900000095367,30.700000286102,0.846110121518805,Mid
-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Normal
2.8,1110.5,-200,11.767009701938,1041.5,603.0,681.5,171.0,1256.5,1434.0,13.600000143051,48.675000190735,0.75465304193631,High
3.3,1307.75,-200,14.019301019815,1117.25,690.8,549.25,234.9,1261.25,1795.25,10.475000143051,38.875,0.492581347152088,High
4.4,1561.75,-200,19.4059537280099,1279.75,743.0,479.25,156.0,1711.25,1709.25,15.350000143051,73.300001144409,1.26996160241518,High
0.8,873.75,-200,5.25745138261668,776.25,99.0,845.5,73.0,1415.75,872.75,23.050000190735,49.949999809265,1.38907330349289,Mid
1.3,1017.0,-200,4.12318660003609,717.5,74.0,1181.75,81.0,1382.25,650.25,13.874999761581,55.550000190735,0.876487638302919,Mid
0.7,802.25,-200,1.41600908481442,537.5,96.0,1237.0,63.0,1042.0,644.5,12.449999809265,65.449998855591,0.942594471234192,Mid
2.0,1247.0,-200,10.1977220663889,985.0,322.7,581.0,173.9,1254.5,1184.25,26.650000572205,22.625000476837,0.778456624791794,High
-200.0,1036.0,-200,4.66358706081456,746.25,-200.0,1033.75,-200.0,1364.0,993.25,12.299999952316,57.64999961853,0.822277116617156,Normal
1.0,885.5,-200,2.69514625313873,632.5,-200.0,1070.5,-200.0,1214.0,453.25,32.950000762939,23.474999904633,1.15828161500603,Normal
3.4,1315.75,-200,20.6262180544818,1313.75,677.0,525.5,116.0,1780.0,1499.25,18.574999809265,66.300001144409,1.40472792411245,High
2.0,1035.0,-200,10.9149081448038,1011.25,95.0,750.0,94.0,1752.0,1038.5,23.0,48.050000190735,1.33224198167963,Mid
2.5,1317.25,185,12.0908502187765,1052.75,153.0,926.0,104.0,1706.75,1137.0,24.449999809265,28.900000095367,0.873591912397843,High
0.3,647.25,-200,0.296313085771389,411.5,39.0,1963.5,29.0,779.0,273.5,10.649999856949,36.075000762939,0.462351672165439,Normal
0.3,804.5,-200,0.466222946629354,437.25,28.0,1491.0,27.9,738.25,296.25,6.8500000238419,39.775000572205,0.396561553431301,Normal
2.0,1007.75,-200,7.08449401084112,860.5,330.7,839.25,159.5,977.25,942.75,8.2999999523163,38.500000953674,0.422791248678995,High
1.2,1197.0,38,4.74101236247875,750.25,89.0,1336.5,96.0,1393.0,949.25,11.175000190735,59.175000190735,0.784771664339745,Mid
-200.0,1582.75,-200,37.8617766624942,1726.0,-200.0,404.0,-200.0,2316.25,1818.0,15.800000190735,71.700000762939,1.27795977791245,Normal
1.3,948.75,-200,5.82295954385896,803.5,-200.0,835.0,-200.0,1365.25,740.0,25.424999713898,35.150000572205,1.12553951340232,Normal
2.6,1348.5,251,13.40077850392,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.125000238419,57.449998855591,1.0450950580504,Mid
1.2,1018.75,-200,6.66913309911877,842.25,70.0,935.25,73.0,1565.0,728.75,37.249999046326,20.474999904633,1.28127314811251,Mid
1.0,1007.0,-200,3.41485052435543,677.25,116.2,862.75,96.9,1052.75,847.75,5.0,82.549999237061,0.726508294575497,Mid
1.4,1031.25,-200,8.73780306641848,929.0,79.0,758.5,77.0,1722.0,809.25,30.5,44.400000572205,1.90756069389653,Mid
-200.0,1288.0,-200,19.3351630436351,1277.75,-200.0,521.25,-200.0,2181.75,1472.5,26.224999904633,52.824999809265,1.7729078548378,Normal
3.8,1408.0,-200,13.1147164844829,1087.5,598.0,559.75,139.0,1504.25,1380.75,11.650000095367,79.974998474121,1.09379979241321,High
3.8,-200.0,-200,-200.0,-200.0,499.0,-200.0,152.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
2.0,1075.75,-200,7.8866528124657,894.5,270.0,757.0,86.0,1491.5,938.75,19.275000095367,70.425001144409,1.55782847858233,Mid
1.2,1117.0,-200,7.12488425628437,862.25,54.0,995.0,64.0,1476.0,529.75,31.5,21.925000190735,0.996983142632114,Mid
3.0,1321.25,-200,14.8387281116418,1143.5,162.0,731.75,127.0,1744.75,1242.75,19.800000667572,37.249999046326,0.850934050862562,High
5.9,1551.5,-200,24.3777406814722,1413.25,681.7,406.75,199.4,1723.5,2088.0,11.525000095367,53.900000572205,0.7312334080405,High
0.8,824.0,-200,3.95088623558786,708.0,61.0,1090.5,67.0,1255.5,463.0,35.77499961853,17.799999713898,1.02744490507099,Mid
4.0,1364.0,-200,12.3234135443609,1060.75,589.9,533.5,178.7,1436.0,1397.0,15.575000047684,58.02499961853,1.01967614537232,High
1.9,1199.25,-200,12.6020320763851,1070.25,-200.0,671.0,-200.0,1872.5,1188.5,18.099999904633,61.625,1.26790148622838,Normal
6.0,1719.75,-200,34.8418105814225,1660.75,576.0,381.5,120.0,2403.25,1846.25,25.074999809265,59.39999961853,1.86319144694902,High
1.9,1007.75,-200,10.7216284102969,1004.25,133.0,816.5,124.0,1588.25,1124.5,27.375000476837,27.124999523163,0.973569813327745,High
3.0,1051.0,-200,15.2518663932319,1156.5,186.0,759.5,147.0,1786.5,963.25,28.574999809265,22.325000286102,0.858953973393871,High
4.2,-200.0,-200,-200.0,-200.0,845.0,-200.0,190.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
3.3,1110.5,-200,11.439854734855,1030.0,427.0,751.0,166.0,1032.75,1271.25,5.1499999761581,40.724999427795,0.362079685514778,High
1.9,1079.0,-200,8.82200366216549,932.33333333333,311.8,718.66666666667,183.6,1018.0,1055.6666666667,11.366666475932,32.566665649414,0.437302613259122,High
2.0,1060.25,-200,11.4115924816753,1029.0,242.0,621.75,126.0,1662.75,1210.0,24.349999904633,44.699999809265,1.34320523051945,High
0.6,843.75,-200,2.48134193464027,618.25,100.0,2095.25,63.0,1063.5,756.5,8.3499999046326,80.424999237061,0.886126371600282,Mid
2.6,1424.5,-200,12.5211063051097,1067.5,166.0,776.25,107.0,1764.0,1341.0,15.025000095367,52.324999809265,0.888137771566539,High
3.3,1218.75,-200,12.9205079757017,1081.0,377.6,589.75,200.1,1245.75,1244.25,7.375,47.175000190735,0.487143167901977,High
2.2,997.5,-200,7.0269635668209,858.0,255.8,770.0,134.7,1108.75,857.0,8.5750000476837,53.575000762939,0.599152710607465,High
6.3,1738.25,-200,38.2748688922894,1734.75,1301.0,365.25,240.0,1917.25,2433.5,8.9250001907349,53.449999809265,0.611741754681424,High
1.0,835.5,-200,4.73130448560331,749.75,43.0,959.5,54.0,1390.0,483.5,35.124999046326,25.175000190735,1.40198296955484,Mid
5.6,1603.0,-200,24.514545762017,1416.75,808.0,458.75,136.0,1871.0,1620.75,14.200000286102,75.75,1.22020125301367,High
3.8,1253.5,-200,16.8106365775499,1204.25,413.0,667.75,179.0,1655.25,1337.75,29.950000286102,31.39999961853,1.30736428102867,High
1.4,1141.5,67,6.89540334724039,852.25,89.0,1008.25,101.0,1547.25,1164.25,15.250000238419,61.449998855591,1.05795549907789,High
-200.0,992.0,-200,5.92404623776539,808.25,-200.0,848.5,-200.0,926.25,1051.5,4.7250000238419,46.599999427795,0.402526494964086,Normal
2.2,1056.75,-200,10.7078790775773,1003.75,585.0,701.75,100.0,1204.25,1079.5,3.9750000238419,83.10000038147,0.682018285184032,Mid
4.2,1467.0,-200,23.2855057495762,1385.0,192.0,622.5,130.0,2084.25,1492.5,24.949999809265,39.39999961853,1.22676278207709,High
-200.0,804.5,-200,1.98523029559987,583.0,18.0,1338.5,26.0,1493.5,526.75,17.974999904633,76.449998855591,1.56078776766074,Normal
0.6,980.5,-200,2.35741244582923,609.75,145.0,867.25,88.2,1068.25,856.25,9.3000001907349,67.924997329712,0.79686541987104,Mid
2.0,1210.0,-200,16.2646988138836,1187.75,305.0,583.0,75.0,1575.0,1129.0,16.22500038147,70.124998092651,1.28369888238999,Mid
3.2,1586.25,-200,13.0174578236282,1084.25,491.8,494.5,158.0,1472.5,1618.75,10.950000047684,78.200000762939,1.02201899330631,High
2.0,1079.25,-200,10.714752803704,1004.0,175.0,713.0,111.0,1628.0,1301.75,22.75,42.950000762939,1.17313114910269,High
0.4,842.5,-200,0.506686553042537,442.75,34.6,1490.0,33.5,730.0,261.5,5.1750000715256,57.199999809265,0.509419111749328,Normal
2.1,972.25,-200,8.23985135304479,909.0,364.0,826.5,111.0,1011.75,894.25,10.049999952316,34.175000190735,0.421161249416438,High
5.5,1402.3333333333,-200,26.2990780025573,1461.6666666667,867.3,449.33333333333,222.5,1599.0,1885.0,4.0666665236155,47.93333307902,0.395871338357289,High
0.6,954.75,-200,5.38497587514909,782.5,239.9,843.75,150.5,975.5,845.0,9.9500000476837,40.60000038147,0.497074173073721,High
-200.0,741.5,-200,2.23972622560591,601.5,-200.0,1155.5,-200.0,1282.5,513.0,23.64999961853,33.22500038147,0.957678734053679,Normal
0.7,994.5,-200,2.90066670437763,645.75,121.2,894.5,81.1,1052.75,818.0,6.9000000953674,69.950000762939,0.699749246555867,Mid
0.2,1022.5,-200,3.33085342000999,672.25,183.6,818.5,117.7,1068.75,594.75,12.399999856949,53.424999237061,0.766940154233236,High
1.4,958.25,-200,5.8176597475669,803.25,267.0,909.5,128.0,1172.25,738.25,7.1250001192093,77.924999237061,0.791351544941874,High
3.1,1154.5,-200,14.298011063375,1126.25,349.0,617.0,123.0,1511.0,1266.5,15.475000143051,60.650000572205,1.05911009686543,High
2.0,1103.5,-200,14.259161510663,1125.0,165.0,697.25,80.0,1814.75,1179.25,21.625,44.14999961853,1.12693525282867,Mid
-200.0,1110.25,-200,6.94675717814498,854.5,-200.0,897.0,-200.0,1568.25,943.25,16.25,57.22500038147,1.04919673854929,Normal
6.5,1745.0,-200,38.9159559523208,1748.25,346.0,484.25,139.0,2604.5,2053.75,18.825000286102,39.724999427795,0.854744867287841,High
-200.0,940.75,-200,3.55968694464001,685.75,50.0,941.75,38.0,1405.75,548.5,22.77499961853,64.000000953674,1.75071111507815,Normal
1.1,1048.75,-200,6.31381851886427,826.25,150.0,764.75,51.0,1521.0,916.75,22.224999904633,65.200000762939,1.72556699874113,Mid
1.0,901.0,-200,4.80920485524973,753.75,139.0,936.0,62.0,1350.75,854.25,16.849999904633,66.825000762939,1.27208157204448,Mid
2.5,1076.75,-200,9.61929403571336,963.25,386.0,760.5,129.0,1081.25,1150.5,5.75,49.825000762939,0.461339989643182,High
1.5,1014.25,104,5.70158527462005,797.75,99.0,1083.0,106.0,1376.25,909.0,10.550000190735,56.075000762939,0.714007352739794,High
2.6,1061.0,-200,15.4200801061089,1161.75,220.0,777.0,90.0,1898.25,1132.25,19.89999961853,49.39999961853,1.13541108481327,Mid
2.8,1472.75,-200,11.9176688109321,1046.75,424.3,521.75,148.6,1420.0,1411.0,8.6749999523163,83.699998855591,0.942265649447954,High
1.9,1196.25,67,7.3751394675463,873.0,139.0,1071.25,97.0,1463.25,1144.25,9.1499998569489,63.900001525879,0.742276412922536,Mid
6.2,1757.25,1084,33.7131921813212,1635.75,302.0,493.75,129.0,2560.0,1806.0,16.175000190735,52.47500038147,0.957592460168093,High
3.0,1440.75,248,14.2203570311681,1123.75,224.0,851.0,130.0,1829.0,1088.5,10.0,74.224998474121,0.911733618753916,High
2.3,1000.75,-200,11.4115924816753,1029.0,342.0,732.75,127.0,1255.25,1033.75,13.374999761581,48.400000572205,0.739675071447069,High
2.3,1137.25,-200,10.1977220663889,985.0,171.0,857.75,118.0,1606.5,1044.75,19.400000095367,42.550000190735,0.948472438418673,High
-200.0,1322.75,-200,16.3304635895429,1189.75,-200.0,697.5,-200.0,1702.0,1478.5,28.724999904633,30.324999332428,1.17688757279722,Normal
1.2,981.75,-200,6.70849793298091,844.0,52.0,834.5,71.0,1566.75,638.25,33.875,32.349999904633,1.68085017981979,Mid
-200.0,1270.75,-200,20.4176232310113,1308.0,-200.0,517.0,-200.0,2007.0,1410.75,25.72500038147,50.550000190735,1.64749314704559,Normal
2.4,1202.0,-200,16.8773324703962,1206.25,213.0,670.5,167.0,1807.0,1300.5,40.900000572205,14.624999761581,1.1140451800612,High
1.3,1012.25,-200,6.11760892766304,817.25,302.0,818.5,89.0,1314.0,877.75,12.224999904633,78.75,1.11781420672946,Mid
-200.0,861.75,-200,2.95205802418172,649.0,-200.0,1045.75,-200.0,1288.5,674.75,14.400000095367,84.550001144409,1.37937659521634,Normal
0.3,1083.25,-200,5.83887127514625,804.25,208.1,702.25,128.2,1104.5,615.25,18.0,35.375,0.723328360634718,High
6.4,-200.0,-200,-200.0,-200.0,641.0,-200.0,168.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
1.5,1121.75,-200,5.8176597475669,803.25,210.5,733.0,115.1,1225.0,960.0,13.425000190735,60.974999427795,0.934837708925045,High
1.9,1099.5,-200,9.17081761316758,946.0,111.0,827.0,98.0,1726.0,932.0,30.500000476837,33.89999961853,1.45644837203079,Mid
2.5,1169.75,-200,15.62943352332,1168.25,186.0,702.5,141.0,1948.75,1286.5,33.299999237061,27.849999904633,1.40133773290018,High
1.7,1124.5,179,8.5996254884063,923.5,102.0,936.5,73.0,1541.5,789.5,21.849999427795,33.900001525879,0.877140060915818,Mid
4.7,1336.5,-200,19.6902185248054,1287.75,861.0,1191.75,158.0,1648.25,1516.0,10.375,75.950000762939,0.956090806641689,High
0.8,988.0,-200,2.16617656976075,596.25,68.0,1056.25,57.0,1118.25,540.5,14.75,63.5,1.05921765539425,Mid
1.7,1102.5,-200,8.71890539202348,928.25,327.0,714.5,112.0,1174.25,1286.5,8.9500000476837,70.099998474121,0.803627836307706,High
-200.0,974.25,-200,4.54369993341231,740.0,-200.0,872.5,-200.0,1595.25,703.0,26.125000476837,58.950000762939,1.96691256469384,Normal
1.3,1119.75,-200,6.07436581400729,815.25,270.2,660.0,112.8,1291.0,1052.5,12.800000190735,68.049999237061,1.00234618326556,High
2.6,1296.25,-200,13.8961813805266,1113.25,419.0,603.75,101.0,1736.0,1072.5,19.825000286102,81.024997711182,1.85375769995929,High
2.2,1007.75,-200,9.16438514109137,945.75,334.3,704.5,147.8,1015.75,941.75,19.500000476837,15.299999952316,0.343147181459095,High
0.9,1046.75,-200,5.58130267917653,792.0,249.7,757.25,149.7,957.25,1121.25,0.75,69.925001144409,0.459115710982962,High
0.6,809.5,-200,0.723540231515557,469.5,41.0,1314.5,39.5,862.75,412.25,7.7999999523163,54.175000190735,0.575496243947069,Normal
1.3,1058.25,-200,4.30327119347217,727.25,-200.0,834.25,-200.0,1192.5,860.25,12.174999952316,74.47500038147,1.05372934913788,Normal
2.3,1171.0,251,12.6831800095177,1073.0,120.0,846.5,96.0,1623.0,872.0,18.025000095367,37.099999427795,0.759775889678642,Mid
1.3,1039.0,-200,8.53088910572999,920.75,268.0,687.0,92.0,1555.75,1115.0,19.775000095367,64.349999427795,1.46775558454693,Mid
1.6,1028.5,164,7.83243820672786,892.25,122.0,937.25,110.0,1473.5,759.5,17.375,40.27499961853,0.792178440284226,High
1.2,966.25,-200,4.44875021597471,735.0,59.0,931.75,70.0,1494.0,567.0,28.199999809265,41.89999961853,1.57756290645804,Mid
-200.0,1245.0,-200,19.4413904233107,1280.75,-200.0,773.5,-200.0,1952.0,1324.0,20.824999809265,43.64999961853,1.06144631372249,Normal
2.8,986.5,-200,4.2289933830685,723.25,184.9,862.75,126.3,973.75,684.0,6.375,61.674999237061,0.595617898051314,High
-200.0,757.0,-200,0.6345117359569,459.0,48.6,1446.5,44.2,734.75,337.25,5.7250000238419,41.500000953674,0.383609008411334,Normal
1.6,952.75,-200,5.28285200626675,777.5,277.0,884.75,121.0,1050.5,1019.25,7.7000000476837,57.875,0.610722721680351,High
2.8,1203.25,-200,11.8028067882818,1042.75,428.0,616.5,202.0,1470.0,1217.25,17.574999809265,52.200000762939,1.03958108217426,High
2.8,1214.0,-200,14.2358734130223,1124.25,465.0,658.5,156.0,1301.75,1344.75,16.77499961853,36.650000572205,0.694409336576582,High
1.8,1204.5,-200,7.73645065417549,888.25,256.3,646.5,116.4,1291.75,1187.0,12.025000095367,71.875,1.00714493167681,High
1.7,971.25,-200,4.5627923859342,741.0,230.6,900.75,144.6,864.0,770.75,2.9499999880791,42.824999809265,0.32759596419544,High
1.6,1052.5,94,6.24812198569179,823.25,87.0,1040.0,77.0,1385.5,810.25,17.424999952316,35.424999237061,0.698953230812443,Mid
4.3,1507.75,-200,23.0562791237871,1379.0,864.0,495.5,137.0,1766.5,1566.75,9.9500000476837,74.97500038147,0.917934383390558,High
-200.0,853.25,-200,4.30327119347217,727.25,44.0,1179.25,59.0,1417.25,621.0,17.650000572205,51.875,1.03793275811213,Mid
1.6,1005.0,-200,8.48104678992204,918.75,81.0,788.0,87.0,1542.75,870.75,30.425000190735,30.900000095367,1.32189926967101,Mid
4.3,1502.0,-200,18.5550711860083,1255.5,696.0,559.5,154.0,1568.25,2043.5,13.424999952316,68.999998092651,1.05787289470572,High
1.7,1008.25,-200,6.71976316517691,844.5,-200.0,831.75,-200.0,1349.25,855.5,26.325000286102,29.5,0.99589240402646,Normal
2.7,1140.25,-200,14.1661065173519,1122.0,262.0,619.25,103.0,1601.5,1208.0,19.650000095367,64.474999427795,1.45939448648591,High
1.5,998.25,-200,6.64107585164166,841.0,276.3,791.5,164.7,979.0,884.0,12.099999666214,32.300000667572,0.454798907116299,High
-200.0,975.5,-200,6.61866637230466,840.0,-200.0,755.75,-200.0,1554.5,884.75,22.325000286102,62.925000190735,1.6754079829585,Normal
0.6,710.25,-200,1.24928812024459,522.75,112.0,1479.0,62.0,827.0,350.25,12.424999952316,31.300000190735,0.450049727499465,Mid
1.7,1018.5,-200,9.82374867012463,971.0,103.0,691.75,94.0,1759.75,1057.25,25.47500038147,57.950000762939,1.86109173774175,Mid
4.4,1298.25,-200,25.035403919412,1430.0,317.0,631.75,194.0,1945.5,2474.75,37.875,13.924999952316,0.901522841793404,High
4.6,1537.25,-200,23.1325805686904,1381.0,526.0,468.75,118.0,2015.5,1615.0,22.150000095367,63.624999046326,1.67629719300922,High
1.9,1133.5,-200,11.0817468527958,1017.25,144.0,688.75,115.0,1774.25,963.5,32.699998855591,36.89999961853,1.79533305661896,High
5.9,1608.5,-200,29.5381833359802,1540.0,948.0,486.0,139.0,1961.0,1802.75,11.275000095367,75.27499961853,1.00479174375323,High
4.1,1571.0,327,20.0031487828612,1296.5,314.0,730.0,162.0,1972.75,1729.0,21.449999809265,33.324999332428,0.84167129582407,High
-200.0,885.0,-200,1.37277988087979,533.75,-200.0,1143.5,-200.0,1035.75,529.25,9.125,73.949998855591,0.857605252718114,Normal
2.2,1290.25,-200,15.0764868965792,1151.0,267.0,612.75,113.0,1637.5,1218.5,25.599999904633,43.425000190735,1.40491338148148,High
2.3,1077.5,-200,13.965379207809,1115.5,157.0,815.25,137.0,1761.0,1013.0,40.625000953674,15.300000190735,1.14850843463425,High
1.4,1011.0,-200,7.62312150164255,883.5,260.8,762.75,168.5,1047.75,910.25,4.875,47.89999961853,0.417996257816238,High
-200.0,924.5,-200,3.06002058207593,655.75,-200.0,966.5,-200.0,1439.5,916.75,27.400000095367,39.14999961853,1.4072146403111,Normal
1.1,928.75,-200,5.85480151426304,805.0,146.0,878.75,86.0,1269.5,974.25,17.224999904633,53.875,1.04983144598566,Mid
1.8,1083.5,-200,8.73150190350893,928.75,189.0,751.0,100.0,1516.75,1080.5,22.724999904633,53.64999961853,1.46319387032188,Mid
2.2,1241.5,-200,11.2145919841016,1022.0,266.0,629.75,83.0,1640.75,1138.5,24.824999809265,56.449999809265,1.74469277102101,Mid
-200.0,1038.75,-200,6.35227671107466,828.0,291.9,790.5,162.3,987.25,1115.0,4.9999998807907,47.5,0.418039297783538,High
1.7,1087.75,-200,9.14509927130481,945.0,-200.0,636.0,-200.0,1613.0,1164.75,21.974999904633,55.375000953674,1.44363506517174,Normal
0.8,926.5,-200,3.48694812964709,681.5,56.0,1109.0,54.0,1526.25,579.5,14.575000047684,77.14999961853,1.27270931422185,Mid
1.4,1061.75,-200,6.22628827100907,822.25,224.0,764.25,113.0,1228.0,916.5,13.399999856949,61.27499961853,0.937936401069654,High
5.2,-200.0,-200,-200.0,-200.0,453.0,-200.0,152.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
2.3,1101.0,-200,8.21528124610727,908.0,294.9,706.75,204.3,1024.75,1094.75,7.8250000476837,37.625,0.400352354398976,High
3.1,1226.0,-200,15.3879787633903,1160.75,402.0,606.0,137.0,1367.75,1441.75,13.300000190735,50.925000190735,0.774537719130629,High
0.5,911.75,-200,1.48932339154145,543.75,69.0,958.5,54.6,1002.0,573.0,12.099999904633,56.300000190735,0.792729982111304,Mid
1.8,962.0,-200,7.46330303099902,876.75,413.0,841.0,120.0,968.5,949.25,9.25,37.550000190735,0.439071868450455,High
-200.0,1361.25,-200,21.0003003468599,1324.0,-200.0,540.25,-200.0,2044.25,1549.0,23.5,69.225002288818,1.97757264523487,Normal
3.1,1246.0,-200,16.9608606117264,1208.75,340.0,632.0,158.0,1791.75,1269.75,28.474999904633,39.025000572205,1.4928474394466,High
